;CO_IES;NO_IES;SG_IES;SG_UF_IES;NO_CAMPUS;CO_IES_CURSO;NO_CURSO;DS_TURNO;DS_FORMACAO;QT_VAGAS_CONCORRENCIA;NO_MODALIDADE_CONCORRENCIA;ST_BONUS_PERC;QT_BONUS_PERC;NO_ACAO_AFIRMATIVA_BONUS;NU_NOTA_CANDIDATO;NU_NOTACORTE_CONCORRIDA;NU_CLASSIFICACAO;ENSINO_MEDIO;QUILOMBOLA;DEFICIENTE;TIPO_CONCORRENCIA
2900;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;9;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;701,16;682,26;3;S;N;N;LI_PPI 
2901;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;9;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;700,72;682,26;4;S;N;N;LI_PPI 
2902;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;9;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;697,9;682,26;5;S;N;N;LI_PPI 
2903;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;9;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;691,48;682,26;6;S;N;N;LI_PPI 
2904;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;9;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;690,98;682,26;7;S;N;N;LI_PPI 
2905;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;9;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;682,98;682,26;8;S;N;N;LI_PPI 
2906;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;9;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;682,26;682,26;9;S;N;N;LI_PPI 
2907;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;1;Candidatos autodeclarados quilombolas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;610,36;610,36;1;S;S;N;LB_Q   
2908;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;2;Candidatos com deficiência, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;636,24;610,78;1;S;N;S;LI_PCD 
2909;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;2;Candidatos com deficiência, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;610,78;610,78;2;S;N;S;LI_PCD 
2910;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;2;Candidatos com deficiência, que tenham renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012);NÃO;;;604,28;596,1;1;S;N;S;LB_PCD 
2911;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;2;Candidatos com deficiência, que tenham renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012);NÃO;;;596,1;596,1;2;S;N;S;LB_PCD 
2912;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;3;Candidatos com renda familiar bruta per capita igual ou inferior a 1 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;713,7;697,24;1;S;N;N;LB_EP  
2913;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;3;Candidatos com renda familiar bruta per capita igual ou inferior a 1 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;700,06;697,24;2;S;N;N;LB_EP  
2914;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;3;Candidatos com renda familiar bruta per capita igual ou inferior a 1 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;697,24;697,24;3;S;N;N;LB_EP  
2915;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;4;Candidatos que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;726,22;720,62;1;S;N;N;LI_EP  
2916;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;4;Candidatos que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;724,24;720,62;2;S;N;N;LI_EP  
2917;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;4;Candidatos que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;724,12;720,62;3;S;N;N;LI_EP  
2918;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;695;MEDICINA VETERINÁRIA;Integral;Bacharelado;4;Candidatos que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;720,62;720,62;4;S;N;N;LI_EP  
2919;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;737,48;700,78;1;N;N;N;AC
2920;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;733,4;700,78;2;N;N;N;AC
2921;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;731,92;700,78;3;S;N;N;AC
2922;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;727,84;700,78;4;N;N;N;AC
2923;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;724,36;700,78;5;S;N;N;AC
2924;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;724,12;700,78;6;N;N;N;AC
2925;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;723,26;700,78;7;N;N;N;AC
2926;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;723,2;700,78;8;S;N;N;AC
2927;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;720,52;700,78;9;N;N;N;AC
2928;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;718,24;700,78;10;S;N;N;AC
2929;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;714,22;700,78;11;N;N;N;AC
2930;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;713,18;700,78;12;N;N;N;AC
2931;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;712,18;700,78;13;N;N;N;AC
2932;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;712,12;700,78;14;N;N;N;AC
2933;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;711,82;700,78;15;N;N;N;AC
2934;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;710,08;700,78;16;S;N;N;AC
2935;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;709,92;700,78;17;N;N;N;AC
2936;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;709,8;700,78;18;S;N;N;AC
2937;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;708,02;700,78;19;N;N;N;AC
2938;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;707,78;700,78;20;N;N;N;AC
2939;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;705,48;700,78;21;N;N;N;AC
2940;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;704,52;700,78;22;N;N;N;AC
2941;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;702,72;700,78;23;N;N;N;AC
2942;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;701,98;700,78;24;N;N;N;AC
2943;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;700,78;700,78;25;N;N;N;AC
2944;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;658,8;624,84;1;S;N;N;LB_PPI 
2945;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;657,26;624,84;2;S;N;N;LB_PPI 
2946;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;654,38;624,84;3;S;N;N;LB_PPI 
2947;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;654,26;624,84;4;S;N;N;LB_PPI 
2948;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;649,76;624,84;5;S;N;N;LB_PPI 
2949;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;642,82;624,84;6;S;N;N;LB_PPI 
2950;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;642,52;624,84;7;S;N;N;LB_PPI 
2951;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;631,42;624,84;8;S;N;N;LB_PPI 
2952;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;628,74;624,84;9;S;N;N;LB_PPI 
2953;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;628,54;624,84;10;S;N;N;LB_PPI 
2954;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;624,84;624,84;11;S;N;N;LB_PPI 
2955;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;693,86;659,32;1;S;N;N;LI_PPI 
2956;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;693,26;659,32;2;S;N;N;LI_PPI 
2957;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;687,2;659,32;3;S;N;N;LI_PPI 
2958;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;673,84;659,32;4;S;N;N;LI_PPI 
2959;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;664,76;659,32;5;S;N;N;LI_PPI 
2960;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;664,24;659,32;6;S;N;N;LI_PPI 
2961;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;660,16;659,32;7;S;N;N;LI_PPI 
2962;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;659,32;659,32;8;S;N;N;LI_PPI 
2963;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;1;Candidatos autodeclarados quilombolas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;576,4;576,4;1;S;S;N;LB_Q   
2964;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;698;NUTRIÇÃO;Integral;Bacharelado;2;Candidatos com deficiência, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;581;581;1;S;N;S;LI_PCD 
